Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
The Moonstone,"Wilkie Collins, Carolyn G. Heilbrun, Wilkie Collins","Classics, Mystery, Fiction, Crime, Victorian, Historical Fiction, 19th Century, Mystery Thriller, Literature, Audiobook",3.91,"98,195 ratings","6,635 reviews","Wilkie Collins’s spellbinding tale of romance, theft, and murder inspired a hugely popular genre–the detective mystery. Hinging on the theft of an enormous diamond originally stolen from an Indian shrine, this riveting novel features the innovative Sergeant Cuff, the hilarious house steward Gabriel Betteridge, a lovesick housemaid, and a mysterious band of Indian jugglers.

This Modern Library Paperback Classic is set from the definitive 1871 edition.",https://www.goodreads.com/book/show/6138.The_Moonstone
Burmese Days,"George Orwell, George Orwell","Fiction, Classics, Historical Fiction, Literature, Asia, Novels, Travel, British Literature, 20th Century, Historical",3.87,"31,894 ratings","2,356 reviews","Set in the days of the Empire, with the British ruling in Burma, Orwell's book describes corruption and imperial bigotry. Flory, a white timber merchant, befriends Dr Veraswami, a black enthusiast for the Empire, whose downfall can only be prevented by membership at an all-white club.",https://www.goodreads.com/book/show/9650.Burmese_Days
Freedom At Midnight,"Dominique Lapierre, Larry Collins, Dominique Lapierre","History, Nonfiction, India, Politics, Historical, Pakistan, Asia, Indian Literature, Biography, Classics",4.33,"11,127 ratings",886 reviews,"The end of an empire. The birth of two nations.

Seventy years ago, at midnight on August 14, 1947, the Union Jack began its final journey down the flagstaff of Viceroy’s House, New Delhi. A fifth of humanity claimed their independence from the greatest empire history has ever seen—but the price of freedom was high, as a nation erupted into riots and bloodshed, partition and war.

Freedom at Midnight is the true story of the events surrounding Indian independence, beginning with the appointment of Lord Mountbatten of Burma as the last Viceroy of British India, and ending with the assassination and funeral of Mahatma Gandhi. The book was an international bestseller and achieved enormous acclaim in the United States, Italy, Spain, and France.

“There is no single passage in this profoundly researched book that one could actually fault. Having been there most of the time in question and having assisted at most of the encounters, I can vouch for the accuracy of its general mood. It is a work of scholarship, of investigation, research and of significance.”
—James Cameron, The New York Sunday Times

“Freedom at Midnight is a panoramic spectacular of a book that reads more like sensational fiction than like history, even though it is all true….. The narrative is as lively, as informative and as richly detailed as a maharaja’s palace.”
—Judson Hand, The New York Daily News

“Outrageously and endlessly fascinating is my awestruck reaction to Freedom at Midnight. The new sure-to-be bestseller by Larry Collins and Dominique Lapierre. It is all here: maharajas and tigers, filth and squalor, extravagance and macabre sex, massacres, smells, starvation, cruelty and heroism. Collins and Lapierre have made human history breathtaking and heartbreaking.”
—Margaret Manning, The Boston Globe

“No subject, I thought, as I picked up Freedom at Midnight, could be of less interest to me than a story of how Independence came to India after three centuries of British rule. I opened the book and began to flip through the photographs: here was a picture of Gandhi dressed in his loincloth going to have tea with the King of England; there was a picture of a maharaja being measured against his weight in gold; and another of thousands of vultures devouring corpses in the street. I began to read, fascinated. Here was the whole chronicle illustrated with anecdotes and masterful character sketches of how the British had come to India, how they had ruled it and how, finally, compelled by the force of economics and history, they had been forced to leave it divided…… Collins and Lapierre are such good writers that their books are so interesting that they are impossible to put down.”
—J.M. Sanchez, The Houston Chronicle",https://www.goodreads.com/book/show/204123.Freedom_At_Midnight
Indian Summer: The Secret History of the End of an Empire,"Alex von Tunzelmann, Alex von Tunzelmann","History, India, Nonfiction, Politics, Asia, Historical, Biography, Pakistan, Indian Literature, Audiobook",4.09,"4,879 ratings",582 reviews,"The stroke of midnight on 15 August 1947 liberated 400 million Indians from the British Empire. One of the defining moments of world history had been brought about by a tiny number of people, including Jawaharlal Nehru, the fiery prime minister-to-be; Gandhi, the mystical figure who enthralled a nation; and Louis and Edwina Mountbatten, the glamorous but unlikely couple who had been dispatched to get Britain out of India without delay. Within hours of the midnight chimes, however, the two new nations of India and Pakistan would descend into anarchy and terror.

INDIAN SUMMER depicts the epic sweep of events that ripped apart the greatest empire the world has ever seen, and reveals the secrets of the most powerful players on the world stage: the Cold War conspiracies, the private deals, and the intense and clandestine love affair between the wife of the last viceroy and the first prime minister of free India. With wit, insight and a sharp eye for detail, Alex von Tunzelmann relates how a handful of people changed the world for ever.",https://www.goodreads.com/book/show/825690.Indian_Summer
The Namesake,"Jhumpa Lahiri, Jhumpa Lahiri","Fiction, India, Book Club, Contemporary, Literary Fiction, Novels, Indian Literature, Literature, Adult Fiction, School",4.02,"282,171 ratings","16,334 reviews","Jhumpa Lahiri's Interpreter of Maladies established this young writer as one the most brilliant of her generation. Her stories are one of the very few debut works -- and only a handful of collections -- to have won the Pulitzer Prize for fiction. Among the many other awards and honors it received were the New Yorker Debut of the Year award, the PEN/Hemingway Award, and the highest critical praise for its grace, acuity, and compassion in detailing lives transported from India to America.

In The Namesake, Lahiri enriches the themes that made her collection an international bestseller: the immigrant experience, the clash of cultures, the conflicts of assimilation, and, most poignantly, the tangled ties between generations. Here again Lahiri displays her deft touch for the perfect detail — the fleeting moment, the turn of phrase — that opens whole worlds of emotion.

takes the Ganguli family from their tradition-bound life in Calcutta through their fraught transformation into Americans. On the heels of their arranged wedding, Ashoke and Ashima Ganguli settle together in Cambridge, Massachusetts. An engineer by training, Ashoke adapts far less warily than his wife, who resists all things American and pines for her family. When their son is born, the task of naming him betrays the vexed results of bringing old ways to the new world. Named for a Russian writer by his Indian parents in memory of a catastrophe years before, Gogol Ganguli knows only that he suffers the burden of his heritage as well as his odd, antic name.

Lahiri brings great empathy to Gogol as he stumbles along the first-generation path, strewn with conflicting loyalties, comic detours, and wrenching love affairs. With penetrating insight, she reveals not only the defining power of the names and expectations bestowed upon us by our parents, but also the means by which we slowly, sometimes painfully, come to define ourselves.",https://www.goodreads.com/book/show/33917.The_Namesake
The Moor's Last Sigh,"Salman Rushdie, Salman Rushdie","Fiction, India, Magical Realism, Literature, Historical Fiction, Novels, Indian Literature, Literary Fiction, Contemporary, Asia",3.94,"14,617 ratings",865 reviews,"Alternate cover for this ISBN can be found here

Moraes 'Moor' Zogoiby is a 'high-born crossbreed', the last surviving scion of a dynasty of Cochinise spice merchants and crime lords. He is also a compulsive storyteller and an exile. As he travels a route that takes him from India to Spain, he leaves behind a labyrinthine tale of mad passions and volcanic family hatreds, of titanic matriarchs and their mesmerised offspring, of premature deaths and curses that strike beyond the grave. The Moor's Last Sigh is a spectacularly ambitious, funny, satirical and compassionate novel. It is a love song to a vanishing world, but also its last hurrah.

~from the back cover",https://www.goodreads.com/book/show/9865.The_Moor_s_Last_Sigh
The City of Joy,"Dominique Lapierre, Dominique Lapierre","India, Fiction, Historical Fiction, Novels, Travel, Asia, France, Drama, Roman, Classics",4.26,"8,233 ratings",674 reviews,"The story revolves around the trials and tribulations of a young French priest, Father Paul Lambert, the hardships endured by a rickshaw puller, Hasari Pal in Calcutta, India, and in the second half of the book, also the experiences of a young American doctor, Max Loeb.

Father Stephan joins a religious order whose vows put them in the most hellish places on earth. He chooses not only to serve the poorest of the poor in Calcutta but also to live with them; starve with them; and, if God wills it, die with them. In the journey of Kovalski's acceptance as the Big Brother for the slum dwellers, he encounters moments of everyday miracles in the midst of appalling poverty and ignorance. The slum dwellers are ignored and exploited by wider society and the authorities of power but are not without their own prejudices. That becomes evident by their attitude towards the lepers and the continuation of the caste system.

The story also explores how the peasant farmer Hasari Pal arrives in Calcutta with his family after a drought wipes out the farming village where his family has lived for generations.

The third main character is a rich American doctor, who has just finished medical school and wants to do something with purpose before opening up his practice catering to the wealthy.

The book chronicles not only the separation of the wealthy from the poor but also the separation of the different levels of poverty, caste divisions, and the differences of the many religions living side by side in the slums. It touches on Mother Teresa and her Missionaries of Charity as well. While the book has its ups and downs, both beautiful and horrific, an overall feeling of peace and well being is achieved by the story's end. Despite facing hunger, deplorable living conditions, illness, bone-breaking work (or no work at all) and death, the people still hold on to the belief that life is precious and worth living, so much that they have named their slum Anand Nagar, which means ""City of Joy"".
[From Wikipedia]",https://www.goodreads.com/book/show/356525.The_City_of_Joy
Secret Daughter,"Shilpi Somaya Gowda, Shilpi Somaya Gowda","Fiction, Book Club, India, Contemporary, Adoption, Canada, Family, Adult Fiction, Historical Fiction, Cultural",4.00,"77,433 ratings","5,942 reviews","Somer's life is everything she imagined it would be — she's newly married and has started her career as a physician in San Francisco — until she makes the devastating discovery she never will be able to have children.

The same year in India, a poor mother makes the heartbreaking choice to save her newborn daughter's life by giving her away. It is a decision that will haunt Kavita for the rest of her life, and cause a ripple effect that travels across the world and back again.

Asha, adopted out of a Mumbai orphanage, is the child that binds the destinies of these two women. We follow both families, invisibly connected until Asha's journey of self-discovery leads her back to India.

Compulsively readable and deeply touching, SECRET DAUGHTER is a story of the unforeseen ways in which our choices and families affect our lives, and the indelible power of love in all its many forms.",https://www.goodreads.com/book/show/6905012-secret-daughter
The Rigvedic People. 'Invaders'?'Immigrants'? or Indigenous,"B.B. Lal, B.B. Lal","History, India, Nonfiction",4.48,54 ratings,5 reviews,"For several decades it has been orchestrated that there was an Aryan Invasion of India which destroyed the Harappan Civilization. However, as shown in this book (pp. 10 ff.), there is no evidence whatsoever of any invasion or of the presence of an alien culture at any of the hundreds of Harappan sites. While one is glad to note that the Invasion theory is dead, it is a pity that it is being resurrected in a new avatar, namely that of Immigration , of people from the Bactria-Margiana Archaeological Complex of Central Asia, who, the proponents think, were nomadic Aryans. This book advances cogent arguments to demonstrate that this new theory too is totally wrong (pp. 19 ff.). For all this mess, the dating of the Rigveda to 1,200 BCE by Max Muller is squarely responsible. The combined evidence of hydrology, archaeology and C-14 method of dating shows that the Rigveda is assignable to the 3rd-4th millennium BCE (pp. 118 ff.). The Rigveda (X. 75. 5-6) also tells us that the Vedic people occupied the entire territory from the Indus on the west to the upper reaches of the Ganga-Yamuna on the east. Archaeologically, during the aforesaid period and within the above-noted territory, there existed one and only one civilization, namely the Harappan. Hence, the Harappan Civilization and the Vedas are but two faces of the same coin (pp. 122-23). Further, the evidence from Kunal and Bhirrana (pp. 54-55) establishes that the roots of this civilization go back to the 6th-5th millennia BCE, indicating thereby that the Harappans were the sons of the soil and not aliens. Thus, the Vedic people, who were themselves the Harappans, were Indigenous and neither Invaders nor Immigrants .",https://www.goodreads.com/book/show/29483065-the-rigvedic-people-invaders-immigrants-or-indigenous
The Siege of Krishnapur,"J.G. Farrell, Pankaj Mishra, J.G. Farrell","Fiction, Historical Fiction, India, War, Historical, Classics, Literature, Literary Fiction, British Literature, Asia",3.93,"8,476 ratings",808 reviews,"India, 1857--the year of the Great Mutiny, when Muslim soldiers turned in bloody rebellion on their British overlords. This time of convulsion is the subject of J. G. Farrell's The Siege of Krishnapur, widely considered one of the finest British novels of the last fifty years.

Farrell's story is set in an isolated Victorian outpost on the subcontinent. Rumors of strife filter in from afar, and yet the members of the colonial community remain confident of their military and, above all, moral superiority. But when they find themselves under actual siege, the true character of their dominion--at once brutal, blundering, and wistful--is soon revealed.

is a companion to , about the Easter 1916 rebellion in Ireland, and , which takes place just before World War II, as the sun begins to set upon the British Empire. Together these three novels offer an unequaled picture of the follies of empire.

Winner of the Booker Prize.",https://www.goodreads.com/book/show/256280.The_Siege_of_Krishnapur
The Upanishads,"Anonymous, Juan Mascaró, Anonymous","Religion, Philosophy, Spirituality, Classics, Nonfiction, Hinduism, India, Poetry, Mythology, Eastern Philosophy",4.25,"17,535 ratings",729 reviews,"The Upanishads, the earliest of which were composed in Sanskrit between 800 and 400 bce by sages and poets, form part of the Vedas - the sacred and ancient scriptures that are the basis of the Hindu religion. Each Upanishad, or lesson, takes up a theme ranging from the attainment of spiritual bliss to karma and rebirth, and collectively they are meditations on life, death and immortality. The essence of their teachings is that truth can by reached by faith rather than by thought, and that the spirit of God is within each of us - we need not fear death as we carry within us the promise of eternal life.

Older cover edition for ISBN 9780140441635.",https://www.goodreads.com/book/show/290882.The_Upanishads
Six Suspects,"Vikas Swarup, Vikas Swarup","Fiction, Mystery, India, Crime, Thriller, Mystery Thriller, Indian Literature, Asia, Suspense, Book Club",3.56,"6,247 ratings",717 reviews,"There's a caste system even in murder.

Seven years ago, Vivek 'Vicky' Rai, the playboy son of the Home Minister of Uttar Pradesh, murdered Ruby Gill at a trendy restaurant in New Delhi simply because she refused to serve him a drink. Now Vicky Rai is dead, killed at his farmhouse at a party he had thrown to celebrate his acquittal. The police search each and every guest. Six of them are discovered with guns in their possession.

In this elaborate murder mystery we join Arun Advani, India's best-known investigative journalist, as the lives of these six suspects unravel before our eyes: a corrupt bureaucrat; an American tourist; a stone-age tribesman; a Bollywood sex symbol; a mobile phone thief; and an ambitious politician. Each is equally likely to have pulled the trigger. Inspired by actual events, Vikas Swarup's eagerly awaited second novel is both a riveting page turner and an insightful peek into the heart and soul of contemporary India.",https://www.goodreads.com/book/show/3015094-six-suspects
Breaking India: Western Interventions In Dravidian And Dalit Faultlines,"Rajiv Malhotra, Aravindan Neelakandan, Rajiv Malhotra","India, History, Nonfiction, Politics, Hinduism, Indian Literature, Unfinished, Society, Social Science, Religion",4.40,996 ratings,117 reviews,"India's integrity is being undermined by three global networks that have well-established operating bases inside India: (i) Islamic radicalism linked with Pakistan, (ii) Maoists and Marxist radicals supported by China via intermediaries such as Nepal, and (iii) Dravidian and Dalit identity separatism being fostered by the West in the name of human rights. This book focuses on the third: the role of U.S. and European churches, academics, think-tanks, foundations, government and human rights groups in fostering separation of the identities of Dravidian and Dalit communities from the rest of India. The book is the result of five years of research, and uses information obtained in the West about foreign funding of these Indian-based activities. The research tracked the money trails that start out claiming to be for ""education,"" ""human rights,"" ""empowerment training,"" and ""leadership training,"" but end up in programs designed to produce angry youths who feel disenfranchised from Indian identity. The book reveals how outdated racial theories continue to provide academic frameworks and fuel the rhetoric that can trigger civil wars and genocides in developing countries. The Dravidian movement's 200-year history has such origins. Its latest manifestation is the ""Dravidian Christianity"" movement that fabricates a political and cultural history to exploit old faultlines. The book explicitly names individuals and institutions, including prominent Western ones and their Indian affiliates. Its goal is to spark an honest debate on the extent to which human rights and other ""empowerment"" projects are cover-ups for these nefarious activities. For more information, or to view videos about this book, visit www.breakingindia.com",https://www.goodreads.com/book/show/11687399-breaking-india
The Ramayana: A Shortened Modern Prose Version of the Indian Epic,"R.K. Narayan, Pankaj Mishra, John Lee, R.K. Narayan","Classics, Mythology, India, Religion, Fiction, Poetry, Hinduism",4.07,"13,140 ratings","1,034 reviews","The Ramayana is, quite simply, the greatest of Indian epics and one of the world's supreme storytelling masterpieces.

'Almost every individual living in India,' writes R. K. Narayan in the Introduction to this new interpretation, 'is aware of the story of The Ramayana. Everyone of whatever age, outlook, education or station in life knows the essential part of the epic and adores the main figures in it - Rama and Sita. Every child is told the story at bedtime . . . The Ramayana pervades our cultural life.'

Although the Sanskrit original was composed by Valmiki, probably around the fourth century BC, poets have produced countless variant versions in different languages.

Here, drawing his inspiration from the work of an eleventh-century Tamil poet called Kamban, Narayan has used his talents as a master novelist to recreate the excitement and joy he has found in the original. It can be enjoyed and appreciated, he suggests, for its psychological insight, its spiritual depth and its practical wisdom. Or just as a thrilling tale of abduction, battle and courtship played out in a universe thronged with heroes, deities and demons.",https://www.goodreads.com/book/show/129876.The_Ramayana
"The Argumentative Indian: Writings on Indian History, Culture and Identity","Amartya Sen, Amartya Sen","India, History, Nonfiction, Philosophy, Indian Literature, Essays, Politics, Economics, Cultural, Sociology",3.83,"8,759 ratings",541 reviews,"In sixteen linked essays, Nobel Prize--winning economist Amartya Sen discusses India's intellectual and political heritage and how its argumentative tradition is vital for the success of its democracy and secular politics. The Argumentative Indian is ""a bracing sweep through aspects of Indian history and culture, and a tempered analysis of the highly charged disputes surrounding these subjects--the nature of Hindu traditions, Indian identity, the country's huge social and economic disparities, and its current place in the world"" (Sunil Khilnani, Financial Times, U.K.).",https://www.goodreads.com/book/show/10310.The_Argumentative_Indian
Such a Long Journey,"Rohinton Mistry, Rohinton Mistry","Fiction, India, Historical Fiction, Canada, Indian Literature, Literary Fiction, Novels, Asia, Literature, Book Club",3.96,"11,507 ratings",684 reviews,"It is Bombay in 1971, the year India went to war over what was to become Bangladesh. A hard-working bank clerk, Gustad Noble is a devoted family man who gradually sees his modest life unravelling. His young daughter falls ill; his promising son defies his father’s ambitions for him. He is the one reasonable voice amidst the ongoing dramas of his neighbours. One day, he receives a letter from an old friend, asking him to help in what at first seems like an heroic mission. But he soon finds himself unwittingly drawn into a dangerous network of deception. Compassionate, and rich in details of character and place, this unforgettable novel charts the journey of a moral heart in a turbulent world of change.


From the Trade Paperback edition.",https://www.goodreads.com/book/show/19660.Such_a_Long_Journey
"Truly, Madly, Deeply","Faraaz Kazi, Faraaz Kazi","Romance, Young Adult, Fiction, Contemporary, Love, Chick Lit, India, Indian Literature, Contemporary Romance, Tragedy",3.58,"1,555 ratings",178 reviews,"What happens when the most popular guy in school falls in love with his beautiful female equivalent?

A pompous Rahul is head over heels in love with Seema, a shy lady from the same school. After a whirlwind of innocent encounters, their teenage romance blossoms but the two never confess their love for each other. Friends and even a few teachers approve of their relationship which is no secret to anyone thanks to Rahul's flaunting nature.

Seema, on the other hand, finds it difficult to handle the unnecessary attention she gets due to Rahul's ostentatiousness. What follows is a series of misunderstandings and ego clashes causing them to drift apart.

Rahul loses his popularity, his numero uno status, his sanity and ultimately his love. By the time he realizes what he has lost, it's too late. He takes desperate measures to woo her back and win back her love. But will Rahul ever get back Seema? And will Seema ever realize how much Rahul loved her and all the misunderstandings that transpired between them? Is there really any room for misunderstandings in love? In today's world, can a person's first love ever be his last?",https://www.goodreads.com/book/show/9996645-truly-madly-deeply
"Eat, Pray, Love","Elizabeth Gilbert, Elizabeth Gilbert","Nonfiction, Memoir, Travel, Book Club, Biography, Romance, Chick Lit, Spirituality, Biography Memoir, Contemporary",3.64,"1,832,264 ratings","60,510 reviews","A celebrated writer's irresistible, candid, and eloquent account of her pursuit of worldly pleasure, spiritual devotion, and what she really wanted out of life.

Around the time Elizabeth Gilbert turned thirty, she went through an early-onslaught midlife crisis. She had everything an educated, ambitious American woman was supposed to want—a husband, a house, a successful career. But instead of feeling happy and fulfilled, she was consumed with panic, grief, and confusion. She went through a divorce, a crushing depression, another failed love, and the eradication of everything she ever thought she was supposed to be.

To recover from all this, Gilbert took a radical step. In order to give herself the time and space to find out who she really was and what she really wanted, she got rid of her belongings, quit her job, and undertook a yearlong journey around the world—all alone. is the absorbing chronicle of that year. Her aim was to visit three places where she could examine one aspect of her own nature set against the backdrop of a culture that has traditionally done that one thing very well. In Rome, she studied the art of pleasure, learning to speak Italian and gaining the twenty-three happiest pounds of her life. India was for the art of devotion, and with the help of a native guru and a surprisingly wise cowboy from Texas, she embarked on four uninterrupted months of spiritual exploration. In Bali, she studied the art of balance between worldly enjoyment and divine transcendence. She became the pupil of an elderly medicine man and also fell in love the best way—unexpectedly.

An intensely articulate and moving memoir of self-discovery, is about what can happen when you claim responsibility for your own contentment and stop trying to live in imitation of society’s ideals. It is certain to touch anyone who has ever woken up to the unrelenting need for change.",https://www.goodreads.com/book/show/19501.Eat_Pray_Love
A Tiger for Malgudi,"R.K. Narayan, R.K. Narayan","Fiction, India, Indian Literature, Classics, Fantasy, Animals, Asia, Literary Fiction, Humor, Literature",3.90,"1,954 ratings",169 reviews,"A venerable tiger, old and toothless now, looks back over his life from cubhood and early days roaming wild in the Indian jungle. Trapped into a miserable circus career as 'Raja the magnificent', he is then sold into films (co-starring with a beefy Tarzan in a leopard skin) until, finding the human world too brutish and bewildering, he makes a dramatic bid for freedom. R.K. Narayan's story combines Hindu mysticism with ripe Malgudi comedy, viewing human absurdities through the eyes of a wild animal and revealing how, quite unexpectedly, Raja finds sweet companionship and peace.",https://www.goodreads.com/book/show/196741.A_Tiger_for_Malgudi
"English, August: An Indian Story","Upamanyu Chatterjee, Akhil Sharma, Upamanyu Chatterjee","Fiction, India, Indian Literature, Literature, Novels, Humor, Contemporary, Satire, Literary Fiction, Asia",3.77,"6,177 ratings",521 reviews,"Agastya Sen, known to friends by the English name August, is a child of the Indian elite. His friends go to Yale and Harvard. August himself has just landed a prize government job. The job takes him to Madna, “the hottest town in India,” deep in the sticks. There he finds himself surrounded by incompetents and cranks, time wasters, bureaucrats, and crazies. What to do? Get stoned, shirk work, collapse in the heat, stare at the ceiling. Dealing with the locals turns out to be a lot easier for August than living with himself. English, August is a comic masterpiece from contemporary India. Like A Confederacy of Dunces and The Catcher in the Rye, it is both an inspired and hilarious satire and a timeless story of self-discovery.",https://www.goodreads.com/book/show/75703.English_August
Swami and Friends,"R.K. Narayan, Madhukar Dharmapurikar, R.K. Narayan","Fiction, India, Classics, Indian Literature, Childrens, Humor, Short Stories, Novels, Literature, Asia",4.22,"13,592 ratings",620 reviews,"""There are writers—Tolstoy and Henry James to name two—whom we hold in awe, writers—Turgenev and Chekhov—for whom we feel a personal affection, other writers whom we respect—Conrad for example—but who hold us at a long arm's length with their 'courtly foreign grace.' Narayan (whom I don't hesitate to name in such a context) more than any of them wakes in me a spring of gratitude, for he has offered me a second home. Without him I could never have known what it is like to be Indian.""—Graham Greene

Offering rare insight into the complexities of Indian middle-class society, R. K. Narayan traces life in the fictional town of Malgudi. The Dark Room is a searching look at a difficult marriage and a woman who eventually rebels against the demands of being a good and obedient wife. In Mr. Sampath, a newspaper man tries to keep his paper afloat in the face of social and economic changes sweeping India. Narayan writes of youth and young adulthood in the semiautobiographical Swami and Friends and The Bachelor of Arts. Although the ordinary tensions of maturing are heightened by the particular circumstances of pre-partition India, Narayan provides a universal vision of childhood, early love and grief.

""The experience of reading one of his novels is . . . comparable to one's first reaction to the great Russian the fresh realization of the common humanity of all peoples, underlain by a simultaneous sense of strangeness—like one's own reflection seen in a green twilight.""—Margaret Parton, New York Herald Tribune

""The novels of R.K. Narayan are the best I have read in any language for a long time. . . . His work gives the conviction that it is possible to capture in English, a language not born of India, the distinctive characteristics of Indian family life.""—Amit Roy, Daily Telegraph",https://www.goodreads.com/book/show/732482.Swami_and_Friends
Haroun and the Sea of Stories,"Salman Rushdie, Paul Birkbeck, Salman Rushdie","Fantasy, Fiction, Magical Realism, Young Adult, India, Childrens, Classics, Literature, School, Middle Grade",3.98,"37,540 ratings","3,338 reviews","Set in an exotic Eastern landscape peopled by magicians and fantastic talking animals, Salman Rushdie's classic children's novel Haroun and the Sea of Stories inhabits the same imaginative space as Gulliver's Travels, Alice in Wonderland, and The Wizard of Oz. In this captivating novel, Haroun sets out on an adventure to restore the poisoned source of the sea of stories. On the way, he encounters many foes, all intent on draining the sea of all its storytelling powers.",https://www.goodreads.com/book/show/4835.Haroun_and_the_Sea_of_Stories
History of Iron Technology in India: From Beginning to Pre-modern Times,"Vibha Tripathi, Dilip K. Chakrabarti, Vibha Tripathi","History, India",4.63,8 ratings,0 reviews,"Presenting a comprehensive history of iron technology in India, this book covers the developments of three-and-a-half millennia, tracing the humble beginnings of iron technology in the chalcolithic age, through the technological revolution in the early centuries of the Common Era. Along the way, it examines the art that emerged from Indian expertise with iron, such as the colossal structures of the iron pillar of Delhi and the finely crafted swords and daggers used by India s nobility. It demonstrates how the traditional iron industry declined during the era of the Raj, incorporating a first-hand study of traditional iron-workers, the legacy of a glorious past, who are left with an uncertain future.

Iron Technology and Its Legacy in India holistically combines archaeological, literary, metallurgical and ethnographic data to give the reader a glimpse into the long history of evolution and decay of iron technology in India. Containing original material collected by the author over decades, the book is a vital read for all those interested in the unique history of Indian metallurgy.

Science and technology have always been an important part of India s story, as the substratum of its civilization s rationality and secular progress, the basic for pre-colonial Indian Ocean global trade, the foundation for building India s future knowledge society, and a key element in projecting Brand India. This volume is part of a multi-volume series on the subject.",https://www.goodreads.com/book/show/7136935-history-of-iron-technology-in-india
The Age of Kali: Indian Travels and Encounters,"William Dalrymple, William Dalrymple","Travel, India, Nonfiction, History, Travelogue, Asia, Essays, Pakistan, Religion, Indian Literature",4.00,"4,101 ratings",285 reviews,"William Dalrymple has proved himself to be one of the most perceptive and enjoyable travel writers of the 1990s. His first book, In Xanadu, became an instant backpacker's classic, winning a stream of literary prizes. City of Djinns and From the Holy Mountain soon followed, to universal critical praise. Yet it is India that Dalrymple continues to return to in his travels, and his fourth book, The Age of Kali, is his most reflective book to date.

The result of 10 year's living and traveling throughout the Indian subcontinent, The Age of Kali emerges from Dalrymple's uneasy sense that the region is slipping into the most fearsome of all epochs in ancient Hindu cosmology: ""the Kali Yug, the Age of Kali, the lowest possible throw, an epoch of strife, corruption, darkness, and disintegration."" ""The brilliance of this book lies in its refusal to reflect any cultural pessimism. Dalrymple's love for the subcontinent, and his feel for its diverse cultural identity, comes across in every page, which makes its chronicles of political corruption, ethnic violence, and social disintegration all the more poignant. The scope of the book is particularly impressive, from the vivid opening chapters portraying the lawless caste violence of Bihar, to interviews with the drug barons on the North-West Frontier, and Dalrymple's extraordinary encounter with the Tamil Tigers in Sri Lanka. Some of the most fascinating sections of the book are Dalrymple's interviews with Imran Khan and Benazir Bhutto in Pakistan, which read like nonfiction companion pieces to Salman Rushdie's bitterly satirical . is a dark, disturbing book that takes the pulse of a continent facing some tough questions.",https://www.goodreads.com/book/show/186538.The_Age_of_Kali
The Twentieth Wife,"Indu Sundaresan, Indu Sundaresan","Historical Fiction, Fiction, India, Historical, Romance, Book Club, Indian Literature, Audiobook, Asia, Cultural",4.07,"16,734 ratings","1,741 reviews","An enchanting seventeenth-century epic of grand passion and adventure, this debut novel tells the captivating story of one of India's most legendary and controversial empresses -- a woman whose brilliance and determination trumped myriad obstacles, and whose love shaped the course of the Mughal empire.

She came into the world in the year 1577, to the howling accompaniment of a ferocious winter storm. As the daughter of starving refugees fleeing violent persecution in Persia, her fateful birth in a roadside tent sparked a miraculous reversal of family fortune, culminating in her father's introduction to the court of Emperor Akbar. She is called Mehrunnisa, the Sun of Women. This is her story.

Growing up on the fringes of Emperor Akbar's opulent palace grounds, Mehrunnisa blossoms into a sapphire-eyed child blessed with a precocious intelligence, luminous beauty, and a powerful ambition far surpassing the bounds of her family's station. Mehrunnisa first encounters young Prince Salim on his wedding day. In that instant, even as a royal gala swirls around her in celebration of the future emperor's first marriage, Mehrunnisa foresees the path of her own destiny. One day, she decides with uncompromising surety, she too will become Salim's wife. She is all of eight years old -- and wholly unaware of the great price she and her family will pay for this dream.

Skillfully blending the textures of historical reality with the rich and sensuous imaginings of a timeless fairy tale, sweeps readers up in the emotional pageant of Salim and Mehrunnisa's embattled love. First-time novelist Indu Sundaresan charts her heroine's enthralling journey across the years, from an ill-fated first marriage through motherhood and into a dangerous maze of power struggles and political machinations. Through it all, Mehrunnisa and Salim long with fiery intensity for the true, redemptive love they've never known -- and their mutual quest ultimately takes them, and the vast empire that hangs in the balance, to places they never dreamed possible.

Shot through with wonder and suspense, is at once a fascinating portrait of one woman's convention-defying life behind the veil and a transporting saga of the astonishing potency of love.",https://www.goodreads.com/book/show/27298.The_Twentieth_Wife
The Lost Shinmahs,"Kevan Dinn, Kevan Dinn",Fantasy,3.94,79 ratings,20 reviews,"When steel or sorcery won't suffice, what do you turn to? . . . The human mind.

A tale where the power of the mind confronts sword & sorcery. The story of an uncommon few who set out to do what mighty armies could not.

On Amazon's Kindle Bestseller Lists:
#1 in Sword & Sorcery; Coming of Age; Myths & Legends; and Indian Writing.

The realm of Yashin is immune to every physical threat, and its armies are unmatched. Khomer, the Yashinian warlord, now sets his sights on Liguanea as his gateway to subjugating the free world. With no answer to his sorcery and physical supremacy, hope rests on a handful of men and women with uncommon mental prowess who have not been seen for years - .

A Shinmah family sets out from exile to train their ward's mind at Liguanea. They are unprepared, for Khomer lies in wait with his agents aprowl. Driven from one danger to the next by Khomer's relentless pursuit, they must reach Liguanea at all costs. For, at stake is all of Pangaea.

But there can be no sanctuary from Khomer...



Available on . For more about the Shinmahs and the novel, click here.
.",https://www.goodreads.com/book/show/26597690-the-lost-shinmahs
